Program,Year,Week Ending,State ANSI,County,County ANSI,Value,CV (%)
SURVEY,1971,,18,MADISON,95,104.8,
SURVEY,1971,,18,MARION,97,104,
SURVEY,1971,,18,MORGAN,109,102,
SURVEY,1971,,18,RUSH,139,98.6,
SURVEY,1971,,18,SHELBY,145,102.7,
SURVEY,1971,,18,TIPTON,159,110,
SURVEY,1971,,18,BLACKFORD,9,88.2,
SURVEY,1971,,18,DELAWARE,35,105.8,
SURVEY,1971,,18,FAYETTE,41,93.4,
SURVEY,1971,,18,HENRY,65,92.4,
SURVEY,1971,,18,JAY,75,80.9,
SURVEY,1971,,18,RANDOLPH,135,86.1,
SURVEY,1971,,18,UNION,161,103.8,
SURVEY,1971,,18,WAYNE,177,88.2,
SURVEY,1971,,18,CARROLL,15,115.2,
SURVEY,1971,,18,CASS,17,112,
SURVEY,1971,,18,ELKHART,39,77.8,
SURVEY,1971,,18,FULTON,49,103.8,
SURVEY,1971,,18,KOSCIUSKO,85,92,
SURVEY,1971,,18,MARSHALL,99,95.5,
SURVEY,1971,,18,MIAMI,103,103,
SURVEY,1971,,18,ST. JOSEPH,141,89.2,
SURVEY,1971,,18,WABASH,169,105.8,
SURVEY,1971,,18,ADAMS,1,99.6,
SURVEY,1971,,18,ALLEN,3,93.4,
SURVEY,1971,,18,DE KALB,33,74.7,
SURVEY,1971,,18,HUNTINGTON,69,104,
SURVEY,1971,,18,LAGRANGE,87,67.4,
SURVEY,1971,,18,NOBLE,113,77.8,
SURVEY,1971,,18,STEUBEN,151,70.6,
SURVEY,1971,,18,WELLS,179,95.5,
SURVEY,1971,,18,WHITLEY,183,95.5,
SURVEY,1971,,18,BENTON,7,122.1,
SURVEY,1971,,18,JASPER,73,119.3,
SURVEY,1971,,18,LA PORTE,91,106.9,
SURVEY,1971,,18,LAKE,89,106.9,
SURVEY,1971,,18,NEWTON,111,117,
SURVEY,1971,,18,PORTER,127,114.1,
SURVEY,1971,,18,PULASKI,131,112,
SURVEY,1971,,18,STARKE,149,103.8,
SURVEY,1971,,18,WHITE,181,116.2,
SURVEY,1971,,18,BROWN,13,99,
SURVEY,1971,,18,CRAWFORD,25,90,
SURVEY,1971,,18,FLOYD,43,66,
SURVEY,1971,,18,HARRISON,61,71.6,
SURVEY,1971,,18,JACKSON,71,96.5,
SURVEY,1971,,18,LAWRENCE,93,79.9,
SURVEY,1971,,18,MONROE,105,84,
SURVEY,1971,,18,ORANGE,117,84.1,
SURVEY,1971,,18,PERRY,123,70.6,
SURVEY,1971,,18,WASHINGTON,175,76.8,
SURVEY,1971,,18,CLARK,19,75.7,
SURVEY,1971,,18,DEARBORN,29,84,
SURVEY,1971,,18,FRANKLIN,47,82,
SURVEY,1971,,18,JEFFERSON,77,88.2,
SURVEY,1971,,18,JENNINGS,79,86.1,
SURVEY,1971,,18,OHIO,115,83,
SURVEY,1971,,18,RIPLEY,137,95.5,
SURVEY,1971,,18,SCOTT,143,99.6,
SURVEY,1971,,18,SWITZERLAND,155,79.9,
SURVEY,1971,,18,DAVIESS,27,91.3,
SURVEY,1971,,18,DUBOIS,37,87.2,
SURVEY,1971,,18,GIBSON,51,100.7,
SURVEY,1971,,18,GREENE,55,102.7,
SURVEY,1971,,18,KNOX,83,103.8,
SURVEY,1971,,18,MARTIN,101,78.9,
SURVEY,1971,,18,PIKE,125,95.5,
SURVEY,1971,,18,POSEY,129,99.6,
SURVEY,1971,,18,SPENCER,147,78.9,
SURVEY,1971,,18,SULLIVAN,153,102,
SURVEY,1971,,18,VANDERBURGH,163,86.1,
SURVEY,1971,,18,WARRICK,173,82,
SURVEY,1971,,18,CLAY,21,98.6,
SURVEY,1971,,18,FOUNTAIN,45,114,
SURVEY,1971,,18,MONTGOMERY,107,111,
SURVEY,1971,,18,OWEN,119,95.5,
SURVEY,1971,,18,PARKE,121,102,
SURVEY,1971,,18,PUTNAM,133,103.8,
SURVEY,1971,,18,TIPPECANOE,157,103.8,
SURVEY,1971,,18,VERMILLION,165,105.8,
SURVEY,1971,,18,VIGO,167,110,
SURVEY,1971,,18,WARREN,171,120,
SURVEY,1970,,18,BARTHOLOMEW,5,62.6,
SURVEY,1970,,18,BOONE,11,87.3,
SURVEY,1970,,18,CLINTON,23,82.2,
SURVEY,1970,,18,DECATUR,31,71.9,
SURVEY,1970,,18,GRANT,53,94.5,
SURVEY,1970,,18,HAMILTON,57,82.2,
SURVEY,1970,,18,HANCOCK,59,83.2,
SURVEY,1970,,18,HENDRICKS,63,65.7,
SURVEY,1970,,18,HOWARD,67,95,
SURVEY,1970,,18,JOHNSON,81,75,
SURVEY,1970,,18,MADISON,95,91.4,
SURVEY,1970,,18,MARION,97,85.2,
SURVEY,1970,,18,MORGAN,109,67.8,
SURVEY,1970,,18,RUSH,139,73.9,
SURVEY,1970,,18,SHELBY,145,73.9,
SURVEY,1970,,18,TIPTON,159,81.1,
SURVEY,1970,,18,BLACKFORD,9,82.2,
SURVEY,1970,,18,DELAWARE,35,91.4,
SURVEY,1970,,18,FAYETTE,41,75,
SURVEY,1970,,18,HENRY,65,81.1,
SURVEY,1970,,18,JAY,75,72.9,
SURVEY,1970,,18,RANDOLPH,135,82.2,
SURVEY,1970,,18,UNION,161,83.2,
SURVEY,1970,,18,WAYNE,177,79.1,
SURVEY,1970,,18,CARROLL,15,82,
SURVEY,1970,,18,CASS,17,81.1,
SURVEY,1970,,18,ELKHART,39,75,
SURVEY,1970,,18,FULTON,49,75,
SURVEY,1970,,18,KOSCIUSKO,85,81.1,
SURVEY,1970,,18,MARSHALL,99,76,
SURVEY,1970,,18,MIAMI,103,78.1,
SURVEY,1970,,18,ST. JOSEPH,141,75,
SURVEY,1970,,18,WABASH,169,81.1,
SURVEY,1970,,18,ADAMS,1,95.5,
SURVEY,1970,,18,ALLEN,3,84,
SURVEY,1970,,18,DE KALB,33,72.9,
SURVEY,1970,,18,HUNTINGTON,69,93.5,
SURVEY,1970,,18,LAGRANGE,87,72.9,
SURVEY,1970,,18,NOBLE,113,77,
SURVEY,1970,,18,STEUBEN,151,76,
SURVEY,1970,,18,WELLS,179,90.4,
SURVEY,1970,,18,WHITLEY,183,84.2,
SURVEY,1970,,18,BENTON,7,87.3,
SURVEY,1970,,18,JASPER,73,93.1,
SURVEY,1970,,18,LA PORTE,91,81.1,
SURVEY,1970,,18,LAKE,89,84.2,
SURVEY,1970,,18,NEWTON,111,89.4,
SURVEY,1970,,18,PORTER,127,93.5,
SURVEY,1970,,18,PULASKI,131,81.1,
SURVEY,1970,,18,STARKE,149,84.2,
SURVEY,1970,,18,WHITE,181,83,
SURVEY,1970,,18,BROWN,13,53.4,
SURVEY,1970,,18,CRAWFORD,25,44.2,
SURVEY,1970,,18,FLOYD,43,50.3,
SURVEY,1970,,18,HARRISON,61,44.2,
SURVEY,1970,,18,JACKSON,71,57.5,
SURVEY,1970,,18,LAWRENCE,93,58.5,
SURVEY,1970,,18,MONROE,105,61,
SURVEY,1970,,18,ORANGE,117,62.7,
SURVEY,1970,,18,PERRY,123,49.3,
SURVEY,1970,,18,WASHINGTON,175,48.3,
SURVEY,1970,,18,CLARK,19,48.3,
SURVEY,1970,,18,DEARBORN,29,74,
SURVEY,1970,,18,FRANKLIN,47,71.9,
SURVEY,1970,,18,JEFFERSON,77,57.5,
SURVEY,1970,,18,JENNINGS,79,58.5,
SURVEY,1970,,18,OHIO,115,65.7,
SURVEY,1970,,18,RIPLEY,137,57.5,
SURVEY,1970,,18,SCOTT,143,75,
SURVEY,1970,,18,SWITZERLAND,155,55.5,
SURVEY,1970,,18,DAVIESS,27,56.5,
SURVEY,1970,,18,DUBOIS,37,48.3,
SURVEY,1970,,18,GIBSON,51,50.3,
SURVEY,1970,,18,GREENE,55,70.9,
SURVEY,1970,,18,KNOX,83,65.7,
SURVEY,1970,,18,MARTIN,101,41.1,
SURVEY,1970,,18,PIKE,125,44.2,
SURVEY,1970,,18,POSEY,129,56.5,
SURVEY,1970,,18,SPENCER,147,44.2,
SURVEY,1970,,18,SULLIVAN,153,72.9,
SURVEY,1970,,18,VANDERBURGH,163,51.4,
SURVEY,1970,,18,WARRICK,173,44.2,
SURVEY,1970,,18,CLAY,21,64.7,
SURVEY,1970,,18,FOUNTAIN,45,68.8,
SURVEY,1970,,18,MONTGOMERY,107,78,
SURVEY,1970,,18,OWEN,119,62.6,
SURVEY,1970,,18,PARKE,121,76,
SURVEY,1970,,18,PUTNAM,133,66.8,
SURVEY,1970,,18,TIPPECANOE,157,83,
SURVEY,1970,,18,VERMILLION,165,78.1,
SURVEY,1970,,18,VIGO,167,71.9,
SURVEY,1970,,18,WARREN,171,76,
SURVEY,1969,,18,BARTHOLOMEW,5,105.8,
SURVEY,1969,,18,BOONE,11,105.8,
SURVEY,1969,,18,CLINTON,23,117,
SURVEY,1969,,18,DECATUR,31,111.9,
SURVEY,1969,,18,GRANT,53,107.9,
SURVEY,1969,,18,HAMILTON,57,103.8,
SURVEY,1969,,18,HANCOCK,59,99.7,
SURVEY,1969,,18,HENDRICKS,63,100.8,
SURVEY,1969,,18,HOWARD,67,121.1,
SURVEY,1969,,18,JOHNSON,81,108.9,
SURVEY,1969,,18,MADISON,95,106.9,
SURVEY,1969,,18,MARION,97,102.8,
SURVEY,1969,,18,MORGAN,109,102.8,
SURVEY,1969,,18,RUSH,139,98.7,
SURVEY,1969,,18,SHELBY,145,105.8,
SURVEY,1969,,18,TIPTON,159,111.9,
SURVEY,1969,,18,BLACKFORD,9,89.6,
SURVEY,1969,,18,DELAWARE,35,102.8,
SURVEY,1969,,18,FAYETTE,41,97.7,
SURVEY,1969,,18,HENRY,65,94.6,
SURVEY,1969,,18,JAY,75,76.3,
SURVEY,1969,,18,RANDOLPH,135,92.6,
SURVEY,1969,,18,UNION,161,111.9,
SURVEY,1969,,18,WAYNE,177,90.6,
SURVEY,1969,,18,CARROLL,15,111.9,
SURVEY,1969,,18,CASS,17,104.8,
SURVEY,1969,,18,ELKHART,39,83.5,
SURVEY,1969,,18,FULTON,49,90.6,
SURVEY,1969,,18,KOSCIUSKO,85,86.5,
SURVEY,1969,,18,MARSHALL,99,88.5,
SURVEY,1969,,18,MIAMI,103,102.8,
SURVEY,1969,,18,ST. JOSEPH,141,86.5,
SURVEY,1969,,18,WABASH,169,87.5,
SURVEY,1969,,18,ADAMS,1,89.6,
SURVEY,1969,,18,ALLEN,3,83.5,
SURVEY,1969,,18,DE KALB,33,76.3,
SURVEY,1969,,18,HUNTINGTON,69,85.5,
SURVEY,1969,,18,LAGRANGE,87,81.4,
SURVEY,1969,,18,NOBLE,113,80.4,
SURVEY,1969,,18,STEUBEN,151,81.4,
SURVEY,1969,,18,WELLS,179,91.6,
SURVEY,1969,,18,WHITLEY,183,79.4,
SURVEY,1969,,18,BENTON,7,116,
SURVEY,1969,,18,JASPER,73,115,
SURVEY,1969,,18,LA PORTE,91,100.8,
SURVEY,1969,,18,LAKE,89,98.7,
SURVEY,1969,,18,NEWTON,111,115,
SURVEY,1969,,18,PORTER,127,99.7,
SURVEY,1969,,18,PULASKI,131,99.7,
SURVEY,1969,,18,STARKE,149,92.6,
SURVEY,1969,,18,WHITE,181,102.8,
SURVEY,1969,,18,BROWN,13,97.7,
SURVEY,1969,,18,CRAWFORD,25,79.4,
SURVEY,1969,,18,FLOYD,43,72.3,
SURVEY,1969,,18,HARRISON,61,88.5,
SURVEY,1969,,18,JACKSON,71,96.7,
SURVEY,1969,,18,LAWRENCE,93,92.6,
SURVEY,1969,,18,MONROE,105,83.5,
SURVEY,1969,,18,ORANGE,117,98.7,
SURVEY,1969,,18,PERRY,123,84.5,
SURVEY,1969,,18,WASHINGTON,175,90.6,
SURVEY,1969,,18,CLARK,19,85.5,
SURVEY,1969,,18,DEARBORN,29,85.5,
SURVEY,1969,,18,FRANKLIN,47,94.6,
SURVEY,1969,,18,JEFFERSON,77,91.6,
SURVEY,1969,,18,JENNINGS,79,91.6,
SURVEY,1969,,18,OHIO,115,89.6,
SURVEY,1969,,18,RIPLEY,137,96.7,
SURVEY,1969,,18,SCOTT,143,93.6,
SURVEY,1969,,18,SWITZERLAND,155,85.5,
SURVEY,1969,,18,DAVIESS,27,102.8,
SURVEY,1969,,18,DUBOIS,37,95.7,
SURVEY,1969,,18,GIBSON,51,96.7,
SURVEY,1969,,18,GREENE,55,93.6,
SURVEY,1969,,18,KNOX,83,113,
SURVEY,1969,,18,MARTIN,101,99.7,
SURVEY,1969,,18,PIKE,125,90.6,
SURVEY,1969,,18,POSEY,129,93.6,
SURVEY,1969,,18,SPENCER,147,87.5,
SURVEY,1969,,18,SULLIVAN,153,100.8,
SURVEY,1969,,18,VANDERBURGH,163,89.6,
SURVEY,1969,,18,WARRICK,173,92.6,
SURVEY,1969,,18,CLAY,21,103.8,
SURVEY,1969,,18,FOUNTAIN,45,107.9,
SURVEY,1969,,18,MONTGOMERY,107,105.8,
SURVEY,1969,,18,OWEN,119,94.6,
SURVEY,1969,,18,PARKE,121,106.9,
SURVEY,1969,,18,PUTNAM,133,101.8,
SURVEY,1969,,18,TIPPECANOE,157,105.8,
SURVEY,1969,,18,VERMILLION,165,111.9,
SURVEY,1969,,18,VIGO,167,96.7,
SURVEY,1969,,18,WARREN,171,106.9,
SURVEY,1968,,18,BARTHOLOMEW,5,84.7,
SURVEY,1968,,18,BOONE,11,96.8,
SURVEY,1968,,18,CLINTON,23,102.8,
SURVEY,1968,,18,DECATUR,31,90.7,
SURVEY,1968,,18,GRANT,53,96.8,
SURVEY,1968,,18,HAMILTON,57,88.7,
SURVEY,1968,,18,HANCOCK,59,86.7,
SURVEY,1968,,18,HENDRICKS,63,80.6,
SURVEY,1968,,18,HOWARD,67,105.9,
SURVEY,1968,,18,JOHNSON,81,89.7,
SURVEY,1968,,18,MADISON,95,89.7,
SURVEY,1968,,18,MARION,97,94.8,
SURVEY,1968,,18,MORGAN,109,84.7,
SURVEY,1968,,18,RUSH,139,80.6,
SURVEY,1968,,18,SHELBY,145,78.6,
SURVEY,1968,,18,TIPTON,159,93.8,
SURVEY,1968,,18,BLACKFORD,9,85.7,
SURVEY,1968,,18,DELAWARE,35,90.7,
SURVEY,1968,,18,FAYETTE,41,84.7,
SURVEY,1968,,18,HENRY,65,82.7,
SURVEY,1968,,18,JAY,75,72.6,
SURVEY,1968,,18,RANDOLPH,135,83.7,
SURVEY,1968,,18,UNION,161,94.8,
SURVEY,1968,,18,WAYNE,177,90.7,
SURVEY,1968,,18,CARROLL,15,98.8,
SURVEY,1968,,18,CASS,17,90.7,
SURVEY,1968,,18,ELKHART,39,82.7,
SURVEY,1968,,18,FULTON,49,82.7,
SURVEY,1968,,18,KOSCIUSKO,85,84.7,
SURVEY,1968,,18,MARSHALL,99,86.7,
SURVEY,1968,,18,MIAMI,103,86.7,
SURVEY,1968,,18,ST. JOSEPH,141,82.7,
SURVEY,1968,,18,WABASH,169,86.7,
SURVEY,1968,,18,ADAMS,1,92.7,
SURVEY,1968,,18,ALLEN,3,90.7,
SURVEY,1968,,18,DE KALB,33,80.6,
SURVEY,1968,,18,HUNTINGTON,69,87.7,
SURVEY,1968,,18,LAGRANGE,87,83.7,
SURVEY,1968,,18,NOBLE,113,84.7,
SURVEY,1968,,18,STEUBEN,151,85.7,
SURVEY,1968,,18,WELLS,179,86.7,
SURVEY,1968,,18,WHITLEY,183,79.6,
SURVEY,1968,,18,BENTON,7,98.8,
SURVEY,1968,,18,JASPER,73,92.7,
SURVEY,1968,,18,LA PORTE,91,92.7,
SURVEY,1968,,18,LAKE,89,86.7,
SURVEY,1968,,18,NEWTON,111,100.8,
SURVEY,1968,,18,PORTER,127,95.8,
SURVEY,1968,,18,PULASKI,131,89.7,
SURVEY,1968,,18,STARKE,149,89.7,
SURVEY,1968,,18,WHITE,181,87.7,
SURVEY,1968,,18,BROWN,13,80.6,
SURVEY,1968,,18,CRAWFORD,25,66.5,
SURVEY,1968,,18,FLOYD,43,60.5,
SURVEY,1968,,18,HARRISON,61,68.5,
SURVEY,1968,,18,JACKSON,71,84.7,
SURVEY,1968,,18,LAWRENCE,93,78.6,
SURVEY,1968,,18,MONROE,105,70.6,
SURVEY,1968,,18,ORANGE,117,86.7,
SURVEY,1968,,18,PERRY,123,64.5,
SURVEY,1968,,18,WASHINGTON,175,72.6,
SURVEY,1968,,18,CLARK,19,78.6,
SURVEY,1968,,18,DEARBORN,29,78.6,
SURVEY,1968,,18,FRANKLIN,47,74.6,
SURVEY,1968,,18,JEFFERSON,77,88.7,
SURVEY,1968,,18,JENNINGS,79,74.6,
SURVEY,1968,,18,OHIO,115,88.7,
SURVEY,1968,,18,RIPLEY,137,88.7,
SURVEY,1968,,18,SCOTT,143,74.6,
SURVEY,1968,,18,SWITZERLAND,155,66.5,
SURVEY,1968,,18,DAVIESS,27,84.7,
SURVEY,1968,,18,DUBOIS,37,78.6,
SURVEY,1968,,18,GIBSON,51,88.7,
SURVEY,1968,,18,GREENE,55,78.6,
SURVEY,1968,,18,KNOX,83,86.7,
SURVEY,1968,,18,MARTIN,101,85.7,
SURVEY,1968,,18,PIKE,125,76.6,
SURVEY,1968,,18,POSEY,129,92.7,
SURVEY,1968,,18,SPENCER,147,73.6,
SURVEY,1968,,18,SULLIVAN,153,80.6,
SURVEY,1968,,18,VANDERBURGH,163,82.7,
SURVEY,1968,,18,WARRICK,173,70.6,
SURVEY,1968,,18,CLAY,21,88.7,
SURVEY,1968,,18,FOUNTAIN,45,92.7,
SURVEY,1968,,18,MONTGOMERY,107,92.7,
SURVEY,1968,,18,OWEN,119,78.6,
SURVEY,1968,,18,PARKE,121,92.7,
SURVEY,1968,,18,PUTNAM,133,84.7,
SURVEY,1968,,18,TIPPECANOE,157,92.7,
SURVEY,1968,,18,VERMILLION,165,97.8,
SURVEY,1968,,18,VIGO,167,76.6,
SURVEY,1968,,18,WARREN,171,90.7,
SURVEY,1967,,18,BARTHOLOMEW,5,90.1,
SURVEY,1967,,18,BOONE,11,80.9,
SURVEY,1967,,18,CLINTON,23,83.9,
SURVEY,1967,,18,DECATUR,31,88,
SURVEY,1967,,18,GRANT,53,86,
SURVEY,1967,,18,HAMILTON,57,79.8,
SURVEY,1967,,18,HANCOCK,59,71.6,
SURVEY,1967,,18,HENDRICKS,63,86,
SURVEY,1967,,18,HOWARD,67,96.2,
SURVEY,1967,,18,JOHNSON,81,83.9,
SURVEY,1967,,18,MADISON,95,73.7,
SURVEY,1967,,18,MARION,97,79.8,
SURVEY,1967,,18,MORGAN,109,79.8,
SURVEY,1967,,18,RUSH,139,79.8,
SURVEY,1967,,18,SHELBY,145,77.8,
SURVEY,1967,,18,TIPTON,159,92.1,
SURVEY,1967,,18,BLACKFORD,9,75.7,
SURVEY,1967,,18,DELAWARE,35,81.9,
SURVEY,1967,,18,FAYETTE,41,79.8,
SURVEY,1967,,18,HENRY,65,71.6,
SURVEY,1967,,18,JAY,75,70.6,
SURVEY,1967,,18,RANDOLPH,135,63.5,
SURVEY,1967,,18,UNION,161,104.4,
SURVEY,1967,,18,WAYNE,177,69.6,
SURVEY,1967,,18,CARROLL,15,90.1,
SURVEY,1967,,18,CASS,17,87,
SURVEY,1967,,18,ELKHART,39,69.6,
SURVEY,1967,,18,FULTON,49,75.7,
SURVEY,1967,,18,KOSCIUSKO,85,75.7,
SURVEY,1967,,18,MARSHALL,99,77.8,
SURVEY,1967,,18,MIAMI,103,88,
SURVEY,1967,,18,ST. JOSEPH,141,67.5,
SURVEY,1967,,18,WABASH,169,90.1,
SURVEY,1967,,18,ADAMS,1,73.7,
SURVEY,1967,,18,ALLEN,3,87,
SURVEY,1967,,18,DE KALB,33,67.5,
SURVEY,1967,,18,HUNTINGTON,69,79.8,
SURVEY,1967,,18,LAGRANGE,87,61.4,
SURVEY,1967,,18,NOBLE,113,69.6,
SURVEY,1967,,18,STEUBEN,151,57.3,
SURVEY,1967,,18,WELLS,179,79.8,
SURVEY,1967,,18,WHITLEY,183,69.6,
SURVEY,1967,,18,BENTON,7,96.2,
SURVEY,1967,,18,JASPER,73,98.2,
SURVEY,1967,,18,LA PORTE,91,83.9,
SURVEY,1967,,18,LAKE,89,86,
SURVEY,1967,,18,NEWTON,111,104.4,
SURVEY,1967,,18,PORTER,127,83.9,
SURVEY,1967,,18,PULASKI,131,89,
SURVEY,1967,,18,STARKE,149,77.8,
SURVEY,1967,,18,WHITE,181,90.1,
SURVEY,1967,,18,BROWN,13,75.7,
SURVEY,1967,,18,CRAWFORD,25,86,
SURVEY,1967,,18,FLOYD,43,79.8,
SURVEY,1967,,18,HARRISON,61,75.7,
SURVEY,1967,,18,JACKSON,71,96.2,
SURVEY,1967,,18,LAWRENCE,93,83.9,
SURVEY,1967,,18,MONROE,105,77.8,
SURVEY,1967,,18,ORANGE,117,88,
SURVEY,1967,,18,PERRY,123,69.6,
SURVEY,1967,,18,WASHINGTON,175,88,
SURVEY,1967,,18,CLARK,19,86,
SURVEY,1967,,18,DEARBORN,29,75.7,
SURVEY,1967,,18,FRANKLIN,47,83.9,
SURVEY,1967,,18,JEFFERSON,77,83.9,
SURVEY,1967,,18,JENNINGS,79,88,
SURVEY,1967,,18,OHIO,115,76.8,
SURVEY,1967,,18,RIPLEY,137,94.2,
SURVEY,1967,,18,SCOTT,143,88,
SURVEY,1967,,18,SWITZERLAND,155,71.6,
SURVEY,1967,,18,DAVIESS,27,100.3,
SURVEY,1967,,18,DUBOIS,37,94.2,
SURVEY,1967,,18,GIBSON,51,106.4,
SURVEY,1967,,18,GREENE,55,83.9,
SURVEY,1967,,18,KNOX,83,106.4,
SURVEY,1967,,18,MARTIN,101,94.2,
SURVEY,1967,,18,PIKE,125,96.2,
SURVEY,1967,,18,POSEY,129,106.4,
SURVEY,1967,,18,SPENCER,147,79.8,
SURVEY,1967,,18,SULLIVAN,153,94.2,
SURVEY,1967,,18,VANDERBURGH,163,96.2,
SURVEY,1967,,18,WARRICK,173,83.9,
SURVEY,1967,,18,CLAY,21,98.2,
SURVEY,1967,,18,FOUNTAIN,45,90.1,
SURVEY,1967,,18,MONTGOMERY,107,92.1,
SURVEY,1967,,18,OWEN,119,88,
SURVEY,1967,,18,PARKE,121,98.2,
SURVEY,1967,,18,PUTNAM,133,88,
SURVEY,1967,,18,TIPPECANOE,157,81.9,
SURVEY,1967,,18,VERMILLION,165,90.1,
SURVEY,1967,,18,VIGO,167,92.1,
SURVEY,1967,,18,WARREN,171,92.1,
SURVEY,1966,,18,BARTHOLOMEW,5,87,
SURVEY,1966,,18,BOONE,11,71.8,
SURVEY,1966,,18,CLINTON,23,78.9,
SURVEY,1966,,18,DECATUR,31,95.1,
SURVEY,1966,,18,GRANT,53,68.8,
SURVEY,1966,,18,HAMILTON,57,70.8,
SURVEY,1966,,18,HANCOCK,59,77.9,
SURVEY,1966,,18,HENDRICKS,63,67.8,
SURVEY,1966,,18,HOWARD,67,93,
SURVEY,1966,,18,JOHNSON,81,90,
SURVEY,1966,,18,MADISON,95,82.9,
SURVEY,1966,,18,MARION,97,67.8,
SURVEY,1966,,18,MORGAN,109,71.8,
SURVEY,1966,,18,RUSH,139,86,
SURVEY,1966,,18,SHELBY,145,99.1,
SURVEY,1966,,18,TIPTON,159,81.9,
SURVEY,1966,,18,BLACKFORD,9,65.7,
SURVEY,1966,,18,DELAWARE,35,67.8,
SURVEY,1966,,18,FAYETTE,41,76.9,
SURVEY,1966,,18,HENRY,65,76.9,
SURVEY,1966,,18,JAY,75,69.8,
SURVEY,1966,,18,RANDOLPH,135,76.9,
SURVEY,1966,,18,UNION,161,90,
SURVEY,1966,,18,WAYNE,177,78.9,
SURVEY,1966,,18,CARROLL,15,79.9,
SURVEY,1966,,18,CASS,17,81.9,
SURVEY,1966,,18,ELKHART,39,70.8,
SURVEY,1966,,18,FULTON,49,71.8,
SURVEY,1966,,18,KOSCIUSKO,85,64.7,
SURVEY,1966,,18,MARSHALL,99,71.8,
SURVEY,1966,,18,MIAMI,103,73.8,
SURVEY,1966,,18,ST. JOSEPH,141,80.9,
SURVEY,1966,,18,WABASH,169,74.8,
SURVEY,1966,,18,ADAMS,1,79.9,
SURVEY,1966,,18,ALLEN,3,86,
SURVEY,1966,,18,DE KALB,33,71.8,
SURVEY,1966,,18,HUNTINGTON,69,78.9,
SURVEY,1966,,18,LAGRANGE,87,74.8,
SURVEY,1966,,18,NOBLE,113,72.8,
SURVEY,1966,,18,STEUBEN,151,71.8,
SURVEY,1966,,18,WELLS,179,77.9,
SURVEY,1966,,18,WHITLEY,183,68.8,
SURVEY,1966,,18,BENTON,7,81.9,
SURVEY,1966,,18,JASPER,73,78.9,
SURVEY,1966,,18,LA PORTE,91,88,
SURVEY,1966,,18,LAKE,89,80.9,
SURVEY,1966,,18,NEWTON,111,86,
SURVEY,1966,,18,PORTER,127,83.9,
SURVEY,1966,,18,PULASKI,131,73.8,
SURVEY,1966,,18,STARKE,149,87,
SURVEY,1966,,18,WHITE,181,79.9,
SURVEY,1966,,18,BROWN,13,70.8,
SURVEY,1966,,18,CRAWFORD,25,57.6,
SURVEY,1966,,18,FLOYD,43,65.7,
SURVEY,1966,,18,HARRISON,61,57.6,
SURVEY,1966,,18,JACKSON,71,75.9,
SURVEY,1966,,18,LAWRENCE,93,73.8,
SURVEY,1966,,18,MONROE,105,82.9,
SURVEY,1966,,18,ORANGE,117,74.8,
SURVEY,1966,,18,PERRY,123,65.7,
SURVEY,1966,,18,WASHINGTON,175,65.7,
SURVEY,1966,,18,CLARK,19,72.8,
SURVEY,1966,,18,DEARBORN,29,65.7,
SURVEY,1966,,18,FRANKLIN,47,87,
SURVEY,1966,,18,JEFFERSON,77,76.9,
SURVEY,1966,,18,JENNINGS,79,87,
SURVEY,1966,,18,OHIO,115,70.8,
SURVEY,1966,,18,RIPLEY,137,82.9,
SURVEY,1966,,18,SCOTT,143,79.9,
SURVEY,1966,,18,SWITZERLAND,155,62.7,
SURVEY,1966,,18,DAVIESS,27,85,
SURVEY,1966,,18,DUBOIS,37,60.7,
SURVEY,1966,,18,GIBSON,51,76.9,
SURVEY,1966,,18,GREENE,55,81.9,
SURVEY,1966,,18,KNOX,83,82.9,
SURVEY,1966,,18,MARTIN,101,74.8,
SURVEY,1966,,18,PIKE,125,52.6,
SURVEY,1966,,18,POSEY,129,82.9,
SURVEY,1966,,18,SPENCER,147,54.6,
SURVEY,1966,,18,SULLIVAN,153,71.8,
SURVEY,1966,,18,VANDERBURGH,163,69.8,
SURVEY,1966,,18,WARRICK,173,66.7,
SURVEY,1966,,18,CLAY,21,85,
SURVEY,1966,,18,FOUNTAIN,45,73.8,
SURVEY,1966,,18,MONTGOMERY,107,75.9,
SURVEY,1966,,18,OWEN,119,77.9,
SURVEY,1966,,18,PARKE,121,79.9,
SURVEY,1966,,18,PUTNAM,133,70.8,
SURVEY,1966,,18,TIPPECANOE,157,82.9,
SURVEY,1966,,18,VERMILLION,165,77.9,
SURVEY,1966,,18,VIGO,167,85,
SURVEY,1966,,18,WARREN,171,72.8,
SURVEY,1965,,18,BARTHOLOMEW,5,101.1,
SURVEY,1965,,18,BOONE,11,99,
SURVEY,1965,,18,CLINTON,23,102.1,
SURVEY,1965,,18,DECATUR,31,102.1,
SURVEY,1965,,18,GRANT,53,93.9,
SURVEY,1965,,18,HAMILTON,57,97,
SURVEY,1965,,18,HANCOCK,59,85.6,
SURVEY,1965,,18,HENDRICKS,63,105.2,
SURVEY,1965,,18,HOWARD,67,109.3,
SURVEY,1965,,18,JOHNSON,81,106.2,
SURVEY,1965,,18,MADISON,95,89.7,
SURVEY,1965,,18,MARION,97,92.8,
SURVEY,1965,,18,MORGAN,109,100.1,
SURVEY,1965,,18,RUSH,139,95.9,
SURVEY,1965,,18,SHELBY,145,101.1,
